Cleaned Skill,Skills from DB,count,Action taken,issues not handled by prompt,Comments,not found uuid
file transfer protocol,ftp,56,grouped,,,0a5d51e6-8cc8-40cf-8bd7-99f4f958c908
file transfer protocol,ftp server,56,grouped,,,18ef8ff0-457e-11e9-a89e-70106fbef856
file transfer protocol,ftp servers,56,grouped,,,1cac8403-457e-11e9-a89e-70106fbef856
file transfer protocol,ftp software,56,grouped,,,25eb957f-457e-11e9-a89e-70106fbef856
project delivery management,project delivery management,56,grouped,,,1d17ad03-457e-11e9-a89e-70106fbef856
project delivery management,project delivery,56,grouped,,,1adc8bc9-457e-11e9-a89e-70106fbef856
uat testing,uat testing,56,grouped,,,1b020e69-457e-11e9-a89e-70106fbef856
iis,iis,56,invalid,,,5e4d3233-477c-48e5-ba87-35ce99c8d0a0
test case,test case design,56,invalid,,,18a4147e-457e-11e9-a89e-70106fbef856
anypoint,anypoint platform,55,,,,bdcbfcbe-d696-4f77-84c1-095de512f199
anypoint,anypoint studio,55,,,,27caad78-457e-11e9-a89e-70106fbef856
data driven,data driven,55,grouped,,,1d2b97fb-457e-11e9-a89e-70106fbef856
data driven,data driven framework,55,grouped,,,1b985e35-457e-11e9-a89e-70106fbef856
data driven,data driven instruction,55,grouped,,,58f23e01-5452-11e9-a89e-70106fbef856
data driven,data driven marketing,55,grouped,,,58f272f2-5452-11e9-a89e-70106fbef856
data driven,data driven testing,55,grouped,,,252a2084-457e-11e9-a89e-70106fbef856
email marketing,email marketing software,55,,,,5917f240-5452-11e9-a89e-70106fbef856
email marketing,email process,55,,,,59189879-5452-11e9-a89e-70106fbef856
email marketing,email production,55,,,,5918cf16-5452-11e9-a89e-70106fbef856
email marketing,email strategy,55,,,,59193aef-5452-11e9-a89e-70106fbef856
f5 framework,f5,55,,,,1afffe48-457e-11e9-a89e-70106fbef856
f5 framework,f5 bigip,55,,,,1afeca38-457e-11e9-a89e-70106fbef856
migration,migration,55,grouped,,,18e312ac-457e-11e9-a89e-70106fbef856
migration,migration project plan,55,grouped,,,259ea199-457e-11e9-a89e-70106fbef856
migration,migration solution delivery,55,grouped,,,259007c7-457e-11e9-a89e-70106fbef856
migration,migration testing,55,grouped,,,25187146-457e-11e9-a89e-70106fbef856
migration,migrations,55,grouped,,,1ad78b2b-457e-11e9-a89e-70106fbef856
nagios,nagios,55,grouped,,,7741628b-f77d-4e0d-9c17-ad10950d7c6d
power platform,power platform,55,grouped,,,a48abb3a-b232-4ba2-be73-c5bd33eb6dce
technical leadership,technical leadership,55,grouped,,,1cc88953-457e-11e9-a89e-70106fbef856
technical leadership,technical leader,55,grouped,,,1d285c09-457e-11e9-a89e-70106fbef856
test scenario,test scenario,55,grouped,,,1cc43e59-457e-11e9-a89e-70106fbef856
test scenario,test scenarios,55,grouped,,,18aeba9c-457e-11e9-a89e-70106fbef856
wcf,wcf,55,grouped,,,8f9dc18a-316a-4739-8362-6edc889ef633
wcf,wcf 4,55,grouped,,,27af858c-457e-11e9-a89e-70106fbef856
wcf,wcf data services,55,grouped,,,5a106cfd-5452-11e9-a89e-70106fbef856
wcf,wcf service,55,grouped,,,1c6299b9-457e-11e9-a89e-70106fbef856
wcf,wcf services,55,grouped,,,1b19268b-457e-11e9-a89e-70106fbef856
web application,web application,55,grouped,,,740a38ee-6ea8-4312-a5ec-a8ad5938f70c
web application,web app,55,grouped,,,2cecd23e-457e-11e9-a89e-70106fbef856
web application,web applications,55,grouped,,,18f65c8a-457e-11e9-a89e-70106fbef856
link building,link building,54,grouped,,,1b0591f7-457e-11e9-a89e-70106fbef856
link building,link building campaigns,54,grouped,,,59be4795-5452-11e9-a89e-70106fbef856
link building,link builder,54,grouped,,,5ab21101-a50d-4cc2-b1f2-31f8a92e477d
sql server administration,sql server administration,54,grouped,,,1c92c796-457e-11e9-a89e-70106fbef856
sql server administration,sql server administrator,54,grouped,,,53f0e65a-5ac5-4fab-a13d-119600f9c5a1
sql server administration,sql server dba,54,grouped,,,183defc2-644a-4af3-bbf8-1ca8c8c18d0f
sql server administration,sql serverdba,54,grouped,,,1d1e2935-457e-11e9-a89e-70106fbef856
sql server administration,sql servers,54,grouped,,,26800aec-457e-11e9-a89e-70106fbef856
sql server administration,sql sever,54,grouped,,,1b6542c4-457e-11e9-a89e-70106fbef856
sql server administration,sql support,54,grouped,,,265d08e0-457e-11e9-a89e-70106fbef856
sql server administration,sql testing,54,grouped,,,3c9fb6f8-89d1-4254-8066-579a687d5463
sql server administration,sql tools,54,grouped,,,1c443163-457e-11e9-a89e-70106fbef856
sql server administration,sql tuning,54,grouped,,,18cf2e22-457e-11e9-a89e-70106fbef856
sql server administration,sqldba,54,grouped,,,1c302fa2-457e-11e9-a89e-70106fbef856
esx integrated,esxi,53,grouped,,,191861a1-457e-11e9-a89e-70106fbef856
esx integrated,esxi 4,53,grouped,,,27be04bb-457e-11e9-a89e-70106fbef856
esx integrated,esxi 5,53,grouped,,,1cb88a9b-457e-11e9-a89e-70106fbef856
esx integrated,esxi server,53,grouped,,,25d3942a-457e-11e9-a89e-70106fbef856
requirement analysis,requirement analysis,53,grouped,,,18ab3bee-457e-11e9-a89e-70106fbef856
requirement analysis,requirement gathering and analysis,53,grouped,,,25111d7f-457e-11e9-a89e-70106fbef856
sqoop,sqoop,53,grouped,,,189da9a6-457e-11e9-a89e-70106fbef856
sqoop,hdfs hive pig sqoop hbase mapreduce,53,grouped,,,not found uuid
switches,switches,53,grouped,,,18cdfb16-457e-11e9-a89e-70106fbef856
switches,cisco routers and switches,53,grouped,,,1da95775-457e-11e9-a89e-70106fbef856
test design,test design,53,grouped,,,190dddce-457e-11e9-a89e-70106fbef856
test design,test designing,53,grouped,,,27addd96-457e-11e9-a89e-70106fbef856
test design,test designs,53,grouped,,,25894551-457e-11e9-a89e-70106fbef856
aws glue,aws glue,52,grouped,,,b4872941-6112-4b0c-b0e6-c724de990ae0
block chain,block chain,52,grouped,,,25bf99ff-457e-11e9-a89e-70106fbef856
block chain,blockchain,52,grouped,,,1aee571f-457e-11e9-a89e-70106fbef856
block chain,blockchain network architecture,52,grouped,,,f9f9f70c-e010-4edb-8cb6-d9c0c11cf2d3
block chain,blockchain security,52,grouped,,,0d67f42e-b67b-4de1-9d89-b4c9702d141d
core hr,oracle cloud,52,shortened to skill,,,1c51a7c4-457e-11e9-a89e-70106fbef856
data transformation,data transformation,52,grouped,,,259baee7-457e-11e9-a89e-70106fbef856
data transformation,data transformation services,52,grouped,,,58fb5796-5452-11e9-a89e-70106fbef856
domain name system,domain name system,52,grouped,,,aab0d2dc-6eb2-42a8-9c25-9d08bccaf485
domain name system,domain name system dns,52,grouped,,,590e72eb-5452-11e9-a89e-70106fbef856
operating system concepts,operating system concepts,52,grouped,,,27c7c282-457e-11e9-a89e-70106fbef856
operating system concepts,operating systems,52,grouped,,,1d0ab01a-f81a-46c7-a495-71b0e9cfca5b
sap hr,sap hr,52,grouped,,,aae71233-dd0e-4a33-9326-d11b3ae9b01b
sap hr,sap hr functional consultant,52,grouped,,,258c62f9-457e-11e9-a89e-70106fbef856
sap hr,sap hr om pa,52,grouped,,,250d580c-457e-11e9-a89e-70106fbef856
sap hr,sap hr pa om,52,grouped,,,1b935830-457e-11e9-a89e-70106fbef856
sap hr,sap hr technical lead,52,grouped,,,264794a3-457e-11e9-a89e-70106fbef856
sap hr,sap hr time management,52,grouped,,,1c5f4f91-457e-11e9-a89e-70106fbef856
server,server,52,grouped,,,18bdc714-457e-11e9-a89e-70106fbef856
server,server 2008r2,52,grouped,,,not found uuid
sla,sla,52,grouped,,,df80e6a3-1b68-4926-ba26-3c0c32180dcb
sla,sla creation,52,grouped,,,27a462d3-457e-11e9-a89e-70106fbef856
version control tools,version control tools,52,grouped,,,2630a00e-457e-11e9-a89e-70106fbef856
version control tools,version control system,52,grouped,,,1d0523f6-457e-11e9-a89e-70106fbef856
version control tools,version control systems,52,grouped,,,2cead26e-457e-11e9-a89e-70106fbef856
version control tools,version control,52,grouped,,,1cb23608-457e-11e9-a89e-70106fbef856
asana,asana,52,invalid,,,26cae389-457e-11e9-a89e-70106fbef856
bootsrap,bootsrap,51,grouped,should be under bootstrap,,1bd8e046-457e-11e9-a89e-70106fbef856
data loading,data loader,51,roles changed to skills,,,1906376c-457e-11e9-a89e-70106fbef856
data loading,dataloader,51,roles changed to skills,,,1b13f965-457e-11e9-a89e-70106fbef856
datadog,datadog,51,,,,2c989652-457e-11e9-a89e-70106fbef856
gap analysis,gap analysis,51,grouped,,,18e1a7ad-457e-11e9-a89e-70106fbef856
off page optimization,off page optimization,51,grouped,,,1af1fb96-457e-11e9-a89e-70106fbef856
off page optimization,off-page optimisation,51,grouped,,,0960cea3-2af3-4132-8e0b-c84ca798e2f9
off page optimization,off page,51,grouped,,,1bc5a626-457e-11e9-a89e-70106fbef856
off page optimization,off-page,51,grouped,,,not found uuid
off page optimization,off page seo,51,grouped,,,1d342971-457e-11e9-a89e-70106fbef856
off page optimization,off-page seo,51,grouped,,,9b3593d3-369e-4beb-9b23-f59ec6a37f2f
wpf,wpf,51,grouped,,,59944c13-6c89-4dc6-a36a-61e755e2589d
"governance, risk, and compliance",grc,50,abbriviated to skilll,,,1b1eab96-457e-11e9-a89e-70106fbef856
"governance, risk, and compliance",grc 10,50,abbriviated to skilll,,,1d4ed28d-457e-11e9-a89e-70106fbef856
"governance, risk, and compliance",grc 5,50,abbriviated to skilll,,,255124fb-457e-11e9-a89e-70106fbef856
interaction design,interaction design,50,grouped,,,1b677ad3-457e-11e9-a89e-70106fbef856
spring ioc,spring ioc,50,grouped,,,29217ac1-c8fa-4d13-b790-db6cda6d696a
yaml,yaml,50,grouped,,,1d2b32b3-457e-11e9-a89e-70106fbef856
application security architecture,application security,49,grouped,,,1b0af639-457e-11e9-a89e-70106fbef856
application security architecture,application security architecture,49,grouped,,,58a14126-5452-11e9-a89e-70106fbef856
application security architecture,application security assessments,49,grouped,,,58a1786d-5452-11e9-a89e-70106fbef856
inter-integrated circuit communication protocol,i2c,49,abbreviated skill,,,18bc1bff-457e-11e9-a89e-70106fbef856
inter-integrated circuit communication protocol,i2c protocol,49,abbreviated skill,,,2751adbf-457e-11e9-a89e-70106fbef856
network trouble shooting,network trouble shooting,49,grouped,,,1903d0b0-457e-11e9-a89e-70106fbef856
network trouble shooting,network troubleshooting,49,grouped,,,1b02a933-457e-11e9-a89e-70106fbef856
sap ecc,sap ecc,49,grouped,,,1ae32311-457e-11e9-a89e-70106fbef856
sap ecc,sap ecc 6,49,grouped,,,1bdb34dd-457e-11e9-a89e-70106fbef856
sap ecc,sap ecc6,49,grouped,,,25d52b94-457e-11e9-a89e-70106fbef856
spi protocol,spi,49,grouped,,,18bf6e0a-457e-11e9-a89e-70106fbef856
spi protocol,spi protocol,49,grouped,,,2caf8267-457e-11e9-a89e-70106fbef856
winscp,winscp,49,grouped,,,18d757a2-457e-11e9-a89e-70106fbef856
amazon s3,amazon s3,48,grouped,,,18f9717a-457e-11e9-a89e-70106fbef856
oracle database administration,oracle database admin,48,grouped,,,105dd62d-73b6-4d62-bc56-17b723954614
oracle database administration,oracle database administration,48,grouped,,,1b9a6941-457e-11e9-a89e-70106fbef856
oracle database administration,oracle database administrator,48,grouped,,,6e904fed-ebae-4294-a7ea-02a2a551fa70
oracle database administration,oracle db administration,48,grouped,,,5fc36e3e-78f0-4712-96df-eb3a3eaff77e
oracle database administration,oracle db administrator,48,grouped,,,e3e97888-9664-420e-8c14-5990a7a1925f
oracle database administration,oracle db administrators,48,grouped,,,1b64a53f-457e-11e9-a89e-70106fbef856
oracle database administration,oracle dba 10g,48,grouped,,,1d6d6155-457e-11e9-a89e-70106fbef856
oracle database administration,oracle dba 11g,48,grouped,,,1d5f714a-457e-11e9-a89e-70106fbef856
test data,test data,48,grouped,,,1c1e947f-457e-11e9-a89e-70106fbef856
test data,test data generation,48,grouped,,,1da3d9fe-457e-11e9-a89e-70106fbef856
test data,test data management,48,grouped,,,1cb7f15a-457e-11e9-a89e-70106fbef856
test data,test data preparation,48,grouped,,,1b5df8a5-457e-11e9-a89e-70106fbef856
ticketing,ticketing software,48,grouped,,,5a009004-5452-11e9-a89e-70106fbef856
ticketing,ticketing systems,48,grouped,,,5a0f9d36-5452-11e9-a89e-70106fbef856
ticketing,ticketing tool,48,grouped,,,26702d1e-457e-11e9-a89e-70106fbef856
ticketing,ticketing tools,48,grouped,,,1af2980d-457e-11e9-a89e-70106fbef856
office administration,office administration,48,invalid,,,09f26798-5502-429a-8944-fcdc83ff40f7
defect management,defect management,47,,,,18c03ff7-457e-11e9-a89e-70106fbef856
devops engineering,devops engineer,47,roles changed to skills,,,1b41f906-457e-11e9-a89e-70106fbef856
power pivot,power pivot,47,grouped,,,1cf53262-457e-11e9-a89e-70106fbef856
qlikview,qlikview,47,grouped,,,18a47daa-457e-11e9-a89e-70106fbef856
qlikview,qlikview 10,47,grouped,,,25f8124e-457e-11e9-a89e-70106fbef856
qlikview,qlikview 11,47,grouped,,,1d0da584-457e-11e9-a89e-70106fbef856
qlikview,qlikview server,47,grouped,,,253a1500-457e-11e9-a89e-70106fbef856
sap fiori,sap fiori,47,grouped,,,1ab88b17-457e-11e9-a89e-70106fbef856
ux research,ux research,47,grouped,,,d7418563-fc62-45af-87d5-048556cee8c8
incident,incident response,47,invalid,,,25701f20-457e-11e9-a89e-70106fbef856
smo,smo,47,invalid,,,695cbc08-ab1b-4dc3-b727-67dc5504adef
3d modeling,3d modeler,46,roles changed to skills,,,587e3b1c-5452-11e9-a89e-70106fbef856
hana,hana,46,grouped,,,1ac61b2a-457e-11e9-a89e-70106fbef856
hana,sap abap on hana,46,grouped,,,261a9ee2-457e-11e9-a89e-70106fbef856
hana,sap bw on hana,46,grouped,,,1b80da84-457e-11e9-a89e-70106fbef856
identity management,identity management,46,grouped,,,4fc750a0-fe6e-4d26-973d-cd3123567b41
identity management,idm,46,grouped,,,1ba4f531-457e-11e9-a89e-70106fbef856
identity management,identity manager,46,grouped,,,2780e250-457e-11e9-a89e-70106fbef856
identity management,microsoft identity manager,46,grouped,,,cbe8f44f-0897-4b8a-841f-f26394004171
identity management,oim identity manager,46,grouped,,,5228afee-e253-4ea9-bab1-d08bfd52fbc2
identity management,oracle access manager,46,grouped,,,2502deb3-c456-4cc2-b520-76e07015613c
identity management,oracle identity manager,46,grouped,,,d849c61a-ae4e-40b6-84cb-515f50f7e708
identity management,identity and access management,46,grouped,,,1b7d6ccc-457e-11e9-a89e-70106fbef856
load balancing,load balancer,46,roles changed to skills,,,1adc1b2c-457e-11e9-a89e-70106fbef856
load balancing,loadbalancer,46,roles changed to skills,,,25fe7584-457e-11e9-a89e-70106fbef856
mongoose,mongoose,46,grouped,,,2733005f-457e-11e9-a89e-70106fbef856
team management,team manager,46,roles changed to skills,,,49c0ed58-d081-4b47-b5d7-a67ccc4e7cd2
trigger,trigger,46,roles changed to skills,,,1916e15b-457e-11e9-a89e-70106fbef856
wide area network,wide area network,46,grouped,,,5a123d6d-5452-11e9-a89e-70106fbef856
google search,google search console,46,invalid,,,2ca738b8-457e-11e9-a89e-70106fbef856
ariba,ariba,45,,,,a6ba8d59-57d4-48ad-8f8d-ccffeb4d6d38
data center management,data center management,45,grouped,,,1b448526-457e-11e9-a89e-70106fbef856
data center management,data center,45,grouped,,,1ae7b108-457e-11e9-a89e-70106fbef856
data center management,data center manager,45,grouped,,,25298fb6-457e-11e9-a89e-70106fbef856
data center management,datacenter,45,grouped,,,1ae3bcf5-457e-11e9-a89e-70106fbef856
enterprise architecture,enterprise architecture,45,grouped,,,1afc1599-457e-11e9-a89e-70106fbef856
enterprise architecture,enterprise architect,45,grouped,,,1b628486-457e-11e9-a89e-70106fbef856
malware analysis,malware analysis,45,grouped,,,1b1b6860-457e-11e9-a89e-70106fbef856
middleware,middle ware,45,grouped,,,1bbe2947-457e-11e9-a89e-70106fbef856
middleware,middleware,45,grouped,,,dcb391f3-45cc-4ff6-89e5-46e4aaf4a6a4
middleware,middleware admin,45,grouped,,,1d79082c-457e-11e9-a89e-70106fbef856
middleware,middleware administration,45,grouped,,,26f947be-457e-11e9-a89e-70106fbef856
middleware,middleware administrator,45,grouped,,,8aab185d-c9da-4f7c-8ec9-ba56a0156cea
middleware,middleware development,45,grouped,,,7e26d175-3eba-4fc2-838a-f2eedc408c8a
middleware,middleware testing,45,grouped,,,1d51ead6-457e-11e9-a89e-70106fbef856
sql server reporting services,sql server reporting services,45,shortened to skill,,,346d8d4b-21b1-4021-85b7-a72a3da8920e
system integration,system integration,45,grouped,,,c690b3f4-7ade-4b8f-8542-bcb6f5b18cc8
system integration,system integration testing,45,grouped,,,18de11ca-457e-11e9-a89e-70106fbef856
system integration,system integrator,45,grouped,,,1b7d039d-457e-11e9-a89e-70106fbef856
wan,wan,45,grouped,,,78de4af6-2c89-4885-ac7f-46fffd9cb53e
wan,wan lan,45,grouped,,,1be3fb2d-457e-11e9-a89e-70106fbef856
wan,wan technologies,45,grouped,,,27c4f07a-457e-11e9-a89e-70106fbef856
wan,wan troubleshooting,45,grouped,,,1b13c990-457e-11e9-a89e-70106fbef856
white box,white box,45,grouped,,,1c5e8306-457e-11e9-a89e-70106fbef856
white box,white box testing,45,grouped,,,18ea2548-457e-11e9-a89e-70106fbef856
mcs,mcsa,45,invalid,,,043fb901-cbd6-475b-94ae-af17b7d9e3e0
.net mvc,.net mvc,44,grouped,,,696d1874-62a2-483d-9645-31df284e0547
app development,app design,44,,,,b299fda7-9a5b-4dc2-9dde-89bcf6249c89
app development,app development,44,,,,127eed5a-5895-4a40-84a1-1bdf84c97681
app development,app dynamics,44,,,,1d685e41-457e-11e9-a89e-70106fbef856
app development,app engine,44,,,,25b091f8-457e-11e9-a89e-70106fbef856
app development,apps,44,,,,2a600809-0466-46dc-9388-cdf1ffafd88e
app development,apps dba,44,,,,1cb6e970-457e-11e9-a89e-70106fbef856
app development,appsdba,44,,,,1cf60317-457e-11e9-a89e-70106fbef856
oracle,basic oracle,44,grouped,,,26dfb453-457e-11e9-a89e-70106fbef856
oracle,database oracle,44,grouped,,,26ced60d-457e-11e9-a89e-70106fbef856
oracle,oracle d,44,grouped,,,18fdb825-457e-11e9-a89e-70106fbef856
oracle,oracle e,44,grouped,,,1b30b7a6-457e-11e9-a89e-70106fbef856
oracle,orale,44,grouped,,,2c789eb5-457e-11e9-a89e-70106fbef856
oracle,oracle access manager,44,grouped,,,2502deb3-c456-4cc2-b520-76e07015613c
oracle,oracle bi publisher,44,grouped,,,1ca2ff85-457e-11e9-a89e-70106fbef856
oracle,oracle bpm developer,44,grouped,,,888aabf4-d9a6-4a27-a2e0-c0d2cbf742a1
oracle,oracle documaker,44,grouped,,,27dbae49-457e-11e9-a89e-70106fbef856
oracle,oracle enterprise manager,44,grouped,,,b645782c-6236-46d6-a29a-3f93232783b7
oracle,oracle general ledger,44,grouped,,,1bccd19c-457e-11e9-a89e-70106fbef856
oracle,oracle identity manager,44,grouped,,,d849c61a-ae4e-40b6-84cb-515f50f7e708
oracle,oracle report builder,44,grouped,,,26d9c182-457e-11e9-a89e-70106fbef856
oracle,oracle sql developer,44,grouped,,,59e53acb-5452-11e9-a89e-70106fbef856
oracle,oracle warehouse builder,44,grouped,,,567bcc89-74bb-4ac4-b2e3-38cd7c6aaada
oracle,oracle webcenter,44,grouped,,,2713b7fc-457e-11e9-a89e-70106fbef856
oracle,oracle-access manager,44,grouped,,,9ad7e26d-37ec-4f26-a624-38aa7f8a4fd5
oracle,oracle-identity manager,44,grouped,,,fa39dae8-805e-4dad-9d85-ce0b1c6f5233
oracle,form reports oracle pl sql,44,grouped,,,25cfecd0-457e-11e9-a89e-70106fbef856
oracle,sql server and oracle,44,grouped,,,26edb908-457e-11e9-a89e-70106fbef856
predictive analysis,predictive analysis,44,grouped,,,263bdc68-457e-11e9-a89e-70106fbef856
predictive analysis,predictive analytics,44,grouped,,,1ac19821-457e-11e9-a89e-70106fbef856
retrofit,retrofit,44,grouped,,,1ba8d06b-457e-11e9-a89e-70106fbef856
retrofit,retrofits,44,grouped,,,1ba00c8b-457e-11e9-a89e-70106fbef856
uart,uart,44,grouped,,,18d1e047-457e-11e9-a89e-70106fbef856
webdriver,webdriver,44,roles changed to skills,,,190b6cfe-457e-11e9-a89e-70106fbef856
sso,sso,44,invalid,,,1aff30a4-457e-11e9-a89e-70106fbef856
amazon virtual private cloud,amazon vpc,43,grouped,,,1d59b8a3-457e-11e9-a89e-70106fbef856
amazon virtual private cloud,aws vpc,43,grouped,,,26d28fe8-457e-11e9-a89e-70106fbef856
amazon virtual private cloud,azure vpc,43,grouped,,,not found uuid
anti-money laundering,aml,43,grouped,,non it,67f651a6-fc9e-4043-b0ec-9d521cf38444
data warehouse,datawarehouse,43,grouped,,,1aec56c6-457e-11e9-a89e-70106fbef856
data warehouse,datawarehouse concepts,43,grouped,,,270f4cfc-457e-11e9-a89e-70106fbef856
data warehouse,dataware,43,grouped,,,2670d110-457e-11e9-a89e-70106fbef856
data warehouse,dataware house,43,grouped,,,18bb3c84-457e-11e9-a89e-70106fbef856
data warehouse,dataware housing,43,grouped,,,1b50910b-457e-11e9-a89e-70106fbef856
data warehouse,dw,43,grouped,,,1b564904-457e-11e9-a89e-70106fbef856
data warehouse,dw concepts,43,grouped,,,27a03106-457e-11e9-a89e-70106fbef856
data warehouse,dwh,43,grouped,,,18f35bf6-457e-11e9-a89e-70106fbef856
data warehouse,dwh concepts,43,grouped,,,1c9c69bd-457e-11e9-a89e-70106fbef856
information security management system,isms,43,abbreviated skill,,,1b5a2e48-457e-11e9-a89e-70106fbef856
